ID da Ordem,Etapa,Modificado por,SLA,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min),Data do Evento,Código do Status
1601420,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 04:48,-,-,-,-,-,-,-,2025-04-01 04:48:00,
1650574,Aguardando Verificação/Aprovação (NAVA),-,-,14/04/2025 16:38,28/05/2025 17:01,-,44.02 dias,-,-,-,-,2025-04-14 16:38:00,
1650574,Cancelado,thais.roberta@nava.com.br,-,28/05/2025 17:01,-,-,-,-,-,-,-,2025-05-28 17:01:00,
1716111,Aguardando Verificação/Aprovação (NAVA),-,-,13/05/2025 15:28,13/05/2025 15:29,-,0.0 dias,-,-,-,-,2025-05-13 15:28:00,
1716111,Enviado para o RM (Integração),integracao-projetoisp,-,13/05/2025 15:29,13/05/2025 15:29,-,0.0 dias,-,-,-,-,2025-05-13 15:29:00,
1716111,Contrato Ativo,integracao-projetoisp,-,13/05/2025 15:29,13/05/2025 15:34,-,0.0 dias,-,-,-,-,2025-05-13 15:29:00,
1716111,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,13/05/2025 15:34,13/05/2025 15:37,-,0.0 dias,-,-,-,-,2025-05-13 15:34:00,
1716111,Enviado para o RM (Integração),integracao-projetoisp,-,13/05/2025 15:37,13/05/2025 15:37,-,0.0 dias,-,-,-,-,2025-05-13 15:37:00,
1716111,Contrato Ativo,integracao-projetoisp,-,13/05/2025 15:37,-,-,-,-,-,-,-,2025-05-13 15:37:00,
1601424,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:35,01/04/2025 04:49,-,0.26 dias,-,-,-,-,2025-03-31 22:35:00,
1601424,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:49,01/04/2025 04:49,-,0.0 dias,-,-,-,-,2025-04-01 04:49:00,
1601424,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 04:49,-,-,-,-,-,-,-,2025-04-01 04:49:00,
1650577,Aguardando Verificação/Aprovação (NAVA),-,-,14/04/2025 16:38,14/04/2025 16:40,-,0.0 dias,-,-,-,-,2025-04-14 16:38:00,
1650577,Enviado para o RM (Integração),carlos@zapform.com.br,-,14/04/2025 16:40,14/04/2025 16:41,-,0.0 dias,-,-,-,-,2025-04-14 16:40:00,
1650577,Contrato Ativo,carlos@zapform.com.br,-,14/04/2025 16:41,-,-,-,-,-,-,-,2025-04-14 16:41:00,
1601426,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:35,01/04/2025 04:49,-,0.26 dias,-,-,-,-,2025-03-31 22:35:00,
1601426,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:49,01/04/2025 04:50,-,0.0 dias,-,-,-,-,2025-04-01 04:49:00,
1601426,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 04:50,-,-,-,-,-,-,-,2025-04-01 04:50:00,
1601422,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:34,01/04/2025 04:48,-,0.26 dias,-,-,-,-,2025-03-31 22:34:00,
1601422,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:48,01/04/2025 04:49,-,0.0 dias,-,-,-,-,2025-04-01 04:48:00,
1601422,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 04:49,02/05/2025 14:33,-,31.41 dias,-,-,-,-,2025-04-01 04:49:00,
1601422,Contratos Encerrados,thais.roberta@nava.com.br,-,02/05/2025 14:33,-,-,-,-,-,-,-,2025-05-02 14:33:00,
1601428,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:35,01/04/2025 04:50,-,0.26 dias,-,-,-,-,2025-03-31 22:35:00,
1601428,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:50,01/04/2025 04:50,-,0.0 dias,-,-,-,-,2025-04-01 04:50:00,
1601428,Erro de Importação,carlos@zapform.com.br,-,01/04/2025 04:50,01/04/2025 11:54,-,0.29 dias,-,-,-,-,2025-04-01 04:50:00,
1601428,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,01/04/2025 11:54,01/04/2025 17:58,-,0.25 dias,-,-,-,-,2025-04-01 11:54:00,
1601428,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 17:58,01/04/2025 17:59,-,0.0 dias,-,-,-,-,2025-04-01 17:58:00,
1601428,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 17:59,02/04/2025 16:45,-,0.95 dias,-,-,-,-,2025-04-01 17:59:00,
1601428,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,02/04/2025 16:45,03/04/2025 16:32,-,0.99 dias,-,-,-,-,2025-04-02 16:45:00,
1601428,Enviado para o RM (Integração),carlos@zapform.com.br,-,03/04/2025 16:32,03/04/2025 16:32,-,0.0 dias,-,-,-,-,2025-04-03 16:32:00,
1601428,Contrato Ativo,carlos@zapform.com.br,-,03/04/2025 16:32,-,-,-,-,-,-,-,2025-04-03 16:32:00,
1601430,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:36,01/04/2025 04:51,-,0.26 dias,-,-,-,-,2025-03-31 22:36:00,
1601430,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:51,01/04/2025 04:51,-,0.0 dias,-,-,-,-,2025-04-01 04:51:00,
1601430,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 04:51,-,-,-,-,-,-,-,2025-04-01 04:51:00,
1601432,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:36,01/04/2025 04:51,-,0.26 dias,-,-,-,-,2025-03-31 22:36:00,
1601432,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:51,01/04/2025 04:52,-,0.0 dias,-,-,-,-,2025-04-01 04:51:00,
1601432,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 04:52,-,-,-,-,-,-,-,2025-04-01 04:52:00,
1601434,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:36,01/04/2025 04:52,-,0.26 dias,-,-,-,-,2025-03-31 22:36:00,
1601434,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:52,01/04/2025 04:52,-,0.0 dias,-,-,-,-,2025-04-01 04:52:00,
1601434,Erro de Importação,carlos@zapform.com.br,-,01/04/2025 04:52,01/04/2025 11:54,-,0.29 dias,-,-,-,-,2025-04-01 04:52:00,
1601434,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,01/04/2025 11:54,01/04/2025 17:59,-,0.25 dias,-,-,-,-,2025-04-01 11:54:00,
1601434,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 17:59,01/04/2025 18:00,-,0.0 dias,-,-,-,-,2025-04-01 17:59:00,
1601434,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 18:00,02/04/2025 16:45,-,0.95 dias,-,-,-,-,2025-04-01 18:00:00,
1601434,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,02/04/2025 16:45,03/04/2025 16:32,-,0.99 dias,-,-,-,-,2025-04-02 16:45:00,
1601434,Enviado para o RM (Integração),carlos@zapform.com.br,-,03/04/2025 16:32,03/04/2025 16:33,-,0.0 dias,-,-,-,-,2025-04-03 16:32:00,
1601434,Contrato Ativo,carlos@zapform.com.br,-,03/04/2025 16:33,-,-,-,-,-,-,-,2025-04-03 16:33:00,
1601436,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:37,01/04/2025 04:53,-,0.26 dias,-,-,-,-,2025-03-31 22:37:00,
1601436,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:53,01/04/2025 04:53,-,0.0 dias,-,-,-,-,2025-04-01 04:53:00,
1601436,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 04:53,-,-,-,-,-,-,-,2025-04-01 04:53:00,
1601438,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:37,01/04/2025 04:54,-,0.26 dias,-,-,-,-,2025-03-31 22:37:00,
1601438,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:54,01/04/2025 04:54,-,0.0 dias,-,-,-,-,2025-04-01 04:54:00,
1601438,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 04:54,-,-,-,-,-,-,-,2025-04-01 04:54:00,
1601440,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:37,01/04/2025 04:54,-,0.26 dias,-,-,-,-,2025-03-31 22:37:00,
1601440,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:54,01/04/2025 04:55,-,0.0 dias,-,-,-,-,2025-04-01 04:54:00,
1601440,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 04:55,-,-,-,-,-,-,-,2025-04-01 04:55:00,
1601442,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:38,01/04/2025 04:55,-,0.26 dias,-,-,-,-,2025-03-31 22:38:00,
1601442,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:55,01/04/2025 04:55,-,0.0 dias,-,-,-,-,2025-04-01 04:55:00,
1601442,Erro de Importação,carlos@zapform.com.br,-,01/04/2025 04:55,01/04/2025 11:54,-,0.29 dias,-,-,-,-,2025-04-01 04:55:00,
1601442,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,01/04/2025 11:54,01/04/2025 18:00,-,0.25 dias,-,-,-,-,2025-04-01 11:54:00,
1601442,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 18:00,01/04/2025 18:01,-,0.0 dias,-,-,-,-,2025-04-01 18:00:00,
1601442,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 18:01,02/04/2025 16:45,-,0.95 dias,-,-,-,-,2025-04-01 18:01:00,
1601442,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,02/04/2025 16:45,03/04/2025 16:33,-,0.99 dias,-,-,-,-,2025-04-02 16:45:00,
1601442,Enviado para o RM (Integração),carlos@zapform.com.br,-,03/04/2025 16:33,03/04/2025 16:34,-,0.0 dias,-,-,-,-,2025-04-03 16:33:00,
1601442,Contrato Ativo,carlos@zapform.com.br,-,03/04/2025 16:34,-,-,-,-,-,-,-,2025-04-03 16:34:00,
1601444,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:38,01/04/2025 04:56,-,0.26 dias,-,-,-,-,2025-03-31 22:38:00,
1601444,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:56,01/04/2025 04:56,-,0.0 dias,-,-,-,-,2025-04-01 04:56:00,
1601444,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 04:56,30/04/2025 10:47,-,29.24 dias,-,-,-,-,2025-04-01 04:56:00,
1601444,Contratos Encerrados,thais.roberta@nava.com.br,-,30/04/2025 10:47,-,-,-,-,-,-,-,2025-04-30 10:47:00,
1601446,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:38,01/04/2025 04:56,-,0.26 dias,-,-,-,-,2025-03-31 22:38:00,
1601446,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:56,01/04/2025 04:57,-,0.0 dias,-,-,-,-,2025-04-01 04:56:00,
1601446,Erro de Importação,carlos@zapform.com.br,-,01/04/2025 04:57,01/04/2025 11:54,-,0.29 dias,-,-,-,-,2025-04-01 04:57:00,
1601446,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,01/04/2025 11:54,01/04/2025 18:01,-,0.25 dias,-,-,-,-,2025-04-01 11:54:00,
1601446,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 18:01,01/04/2025 18:02,-,0.0 dias,-,-,-,-,2025-04-01 18:01:00,
1601446,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 18:02,02/04/2025 16:45,-,0.95 dias,-,-,-,-,2025-04-01 18:02:00,
1601446,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,02/04/2025 16:45,03/04/2025 16:34,-,0.99 dias,-,-,-,-,2025-04-02 16:45:00,
1601446,Enviado para o RM (Integração),carlos@zapform.com.br,-,03/04/2025 16:34,03/04/2025 16:34,-,0.0 dias,-,-,-,-,2025-04-03 16:34:00,
1601446,Contrato Ativo,carlos@zapform.com.br,-,03/04/2025 16:34,-,-,-,-,-,-,-,2025-04-03 16:34:00,
1601448,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:39,01/04/2025 04:57,-,0.26 dias,-,-,-,-,2025-03-31 22:39:00,
1601448,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:57,01/04/2025 04:57,-,0.0 dias,-,-,-,-,2025-04-01 04:57:00,
1601448,Erro de Importação,carlos@zapform.com.br,-,01/04/2025 04:57,01/04/2025 11:54,-,0.29 dias,-,-,-,-,2025-04-01 04:57:00,
1601448,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,01/04/2025 11:54,01/04/2025 18:02,-,0.26 dias,-,-,-,-,2025-04-01 11:54:00,
1601448,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 18:02,01/04/2025 18:03,-,0.0 dias,-,-,-,-,2025-04-01 18:02:00,
1601448,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 18:03,02/04/2025 16:45,-,0.95 dias,-,-,-,-,2025-04-01 18:03:00,
1601448,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,02/04/2025 16:45,03/04/2025 16:34,-,0.99 dias,-,-,-,-,2025-04-02 16:45:00,
1601448,Enviado para o RM (Integração),carlos@zapform.com.br,-,03/04/2025 16:34,03/04/2025 16:35,-,0.0 dias,-,-,-,-,2025-04-03 16:34:00,
1601448,Contrato Ativo,carlos@zapform.com.br,-,03/04/2025 16:35,-,-,-,-,-,-,-,2025-04-03 16:35:00,
1601450,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:39,01/04/2025 04:58,-,0.26 dias,-,-,-,-,2025-03-31 22:39:00,
1601450,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:58,01/04/2025 04:58,-,0.0 dias,-,-,-,-,2025-04-01 04:58:00,
1601450,Erro de Importação,carlos@zapform.com.br,-,01/04/2025 04:58,01/04/2025 11:54,-,0.29 dias,-,-,-,-,2025-04-01 04:58:00,
1601450,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,01/04/2025 11:54,01/04/2025 18:02,-,0.26 dias,-,-,-,-,2025-04-01 11:54:00,
1601450,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 18:02,01/04/2025 18:03,-,0.0 dias,-,-,-,-,2025-04-01 18:02:00,
1601450,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 18:03,02/04/2025 16:45,-,0.95 dias,-,-,-,-,2025-04-01 18:03:00,
1601450,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,02/04/2025 16:45,03/04/2025 16:35,-,0.99 dias,-,-,-,-,2025-04-02 16:45:00,
1601450,Enviado para o RM (Integração),carlos@zapform.com.br,-,03/04/2025 16:35,03/04/2025 16:36,-,0.0 dias,-,-,-,-,2025-04-03 16:35:00,
1601450,Contrato Ativo,carlos@zapform.com.br,-,03/04/2025 16:36,06/05/2025 14:58,-,32.93 dias,-,-,-,-,2025-04-03 16:36:00,
1601450,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,06/05/2025 14:58,06/05/2025 14:58,-,0.0 dias,-,-,-,-,2025-05-06 14:58:00,
1601450,Aguardando Renovação (NAVA),thais.roberta@nava.com.br,-,06/05/2025 14:58,06/05/2025 14:59,-,0.0 dias,-,-,-,-,2025-05-06 14:58:00,
1601450,Contratos Encerrados,thais.roberta@nava.com.br,-,06/05/2025 14:59,12/05/2025 19:12,-,6.18 dias,-,-,-,-,2025-05-06 14:59:00,
1601450,Contrato Ativo,thais.roberta@nava.com.br,-,12/05/2025 19:12,14/05/2025 15:01,-,1.83 dias,-,-,-,-,2025-05-12 19:12:00,
1601450,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,14/05/2025 15:01,02/07/2025 14:34,-,48.98 dias,-,-,-,-,2025-05-14 15:01:00,
1601450,Enviado para o RM (Integração),integracao-projetoisp,-,02/07/2025 14:34,02/07/2025 14:34,-,0.0 dias,-,-,-,-,2025-07-02 14:34:00,
1601450,Contrato Ativo,integracao-projetoisp,-,02/07/2025 14:34,-,-,-,-,-,-,-,2025-07-02 14:34:00,
1830827,Aguardando Verificação/Aprovação (NAVA),-,-,14/07/2025 14:22,14/07/2025 14:23,-,0.0 dias,-,-,-,-,2025-07-14 14:22:00,
1830827,Enviado para o RM (Integração),integracao-projetoisp,-,14/07/2025 14:23,14/07/2025 14:23,-,0.0 dias,-,-,-,-,2025-07-14 14:23:00,
1830827,Contrato Ativo,integracao-projetoisp,-,14/07/2025 14:23,-,-,-,-,-,-,-,2025-07-14 14:23:00,
1601452,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:39,01/04/2025 04:59,-,0.26 dias,-,-,-,-,2025-03-31 22:39:00,
1601452,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:59,01/04/2025 04:59,-,0.0 dias,-,-,-,-,2025-04-01 04:59:00,
1601452,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 04:59,-,-,-,-,-,-,-,2025-04-01 04:59:00,
1601454,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:40,01/04/2025 04:59,-,0.26 dias,-,-,-,-,2025-03-31 22:40:00,
1601454,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 04:59,01/04/2025 05:00,-,0.0 dias,-,-,-,-,2025-04-01 04:59:00,
1601454,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 05:00,-,-,-,-,-,-,-,2025-04-01 05:00:00,
1601456,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:40,01/04/2025 05:00,-,0.26 dias,-,-,-,-,2025-03-31 22:40:00,
1601456,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 05:00,01/04/2025 05:00,-,0.0 dias,-,-,-,-,2025-04-01 05:00:00,
1601456,Erro de Importação,carlos@zapform.com.br,-,01/04/2025 05:00,01/04/2025 11:54,-,0.29 dias,-,-,-,-,2025-04-01 05:00:00,
1601456,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,01/04/2025 11:54,01/04/2025 18:03,-,0.26 dias,-,-,-,-,2025-04-01 11:54:00,
1601456,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 18:03,01/04/2025 18:04,-,0.0 dias,-,-,-,-,2025-04-01 18:03:00,
1601456,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 18:04,02/04/2025 16:45,-,0.95 dias,-,-,-,-,2025-04-01 18:04:00,
1601456,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,02/04/2025 16:45,03/04/2025 16:36,-,0.99 dias,-,-,-,-,2025-04-02 16:45:00,
1601456,Enviado para o RM (Integração),carlos@zapform.com.br,-,03/04/2025 16:36,03/04/2025 16:36,-,0.0 dias,-,-,-,-,2025-04-03 16:36:00,
1601456,Contrato Ativo,carlos@zapform.com.br,-,03/04/2025 16:36,-,-,-,-,-,-,-,2025-04-03 16:36:00,
1601458,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:41,01/04/2025 05:01,-,0.26 dias,-,-,-,-,2025-03-31 22:41:00,
1601458,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 05:01,01/04/2025 05:01,-,0.0 dias,-,-,-,-,2025-04-01 05:01:00,
1601458,Erro de Importação,carlos@zapform.com.br,-,01/04/2025 05:01,01/04/2025 11:54,-,0.29 dias,-,-,-,-,2025-04-01 05:01:00,
1601458,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,01/04/2025 11:54,01/04/2025 18:04,-,0.26 dias,-,-,-,-,2025-04-01 11:54:00,
1601458,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 18:04,01/04/2025 18:05,-,0.0 dias,-,-,-,-,2025-04-01 18:04:00,
1601458,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 18:05,02/04/2025 16:45,-,0.94 dias,-,-,-,-,2025-04-01 18:05:00,
1601458,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,02/04/2025 16:45,03/04/2025 16:36,-,0.99 dias,-,-,-,-,2025-04-02 16:45:00,
1601458,Enviado para o RM (Integração),carlos@zapform.com.br,-,03/04/2025 16:36,03/04/2025 16:37,-,0.0 dias,-,-,-,-,2025-04-03 16:36:00,
1601458,Contrato Ativo,carlos@zapform.com.br,-,03/04/2025 16:37,-,-,-,-,-,-,-,2025-04-03 16:37:00,
1601460,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:41,01/04/2025 05:01,-,0.26 dias,-,-,-,-,2025-03-31 22:41:00,
1601460,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 05:01,01/04/2025 05:02,-,0.0 dias,-,-,-,-,2025-04-01 05:01:00,
1601460,Erro de Importação,carlos@zapform.com.br,-,01/04/2025 05:02,01/04/2025 11:54,-,0.29 dias,-,-,-,-,2025-04-01 05:02:00,
1601460,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,01/04/2025 11:54,01/04/2025 18:05,-,0.26 dias,-,-,-,-,2025-04-01 11:54:00,
1601460,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 18:05,01/04/2025 18:06,-,0.0 dias,-,-,-,-,2025-04-01 18:05:00,
1601460,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 18:06,02/04/2025 16:45,-,0.94 dias,-,-,-,-,2025-04-01 18:06:00,
1601460,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,02/04/2025 16:45,03/04/2025 16:37,-,0.99 dias,-,-,-,-,2025-04-02 16:45:00,
1601460,Enviado para o RM (Integração),carlos@zapform.com.br,-,03/04/2025 16:37,03/04/2025 16:38,-,0.0 dias,-,-,-,-,2025-04-03 16:37:00,
1601460,Contrato Ativo,carlos@zapform.com.br,-,03/04/2025 16:38,-,-,-,-,-,-,-,2025-04-03 16:38:00,
1601462,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:41,01/04/2025 05:02,-,0.26 dias,-,-,-,-,2025-03-31 22:41:00,
1601462,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 05:02,01/04/2025 05:03,-,0.0 dias,-,-,-,-,2025-04-01 05:02:00,
1601462,Erro de Importação,carlos@zapform.com.br,-,01/04/2025 05:03,01/04/2025 11:54,-,0.29 dias,-,-,-,-,2025-04-01 05:03:00,
1601462,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,01/04/2025 11:54,01/04/2025 18:06,-,0.26 dias,-,-,-,-,2025-04-01 11:54:00,
1601462,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 18:06,01/04/2025 18:06,-,0.0 dias,-,-,-,-,2025-04-01 18:06:00,
1601462,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 18:06,02/04/2025 16:45,-,0.94 dias,-,-,-,-,2025-04-01 18:06:00,
1601462,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,02/04/2025 16:45,03/04/2025 16:37,-,0.99 dias,-,-,-,-,2025-04-02 16:45:00,
1601462,Enviado para o RM (Integração),carlos@zapform.com.br,-,03/04/2025 16:37,03/04/2025 16:39,-,0.0 dias,-,-,-,-,2025-04-03 16:37:00,
1601462,Contrato Ativo,carlos@zapform.com.br,-,03/04/2025 16:39,16/05/2025 09:52,-,42.72 dias,-,-,-,-,2025-04-03 16:39:00,
1601462,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,16/05/2025 09:52,20/05/2025 14:34,-,4.2 dias,-,-,-,-,2025-05-16 09:52:00,
1601462,Enviado para o RM (Integração),integracao-projetoisp,-,20/05/2025 14:34,20/05/2025 14:34,-,0.0 dias,-,-,-,-,2025-05-20 14:34:00,
1601462,Contrato Ativo,integracao-projetoisp,-,20/05/2025 14:34,06/06/2025 17:26,-,17.12 dias,-,-,-,-,2025-05-20 14:34:00,
1601462,Aguardando Verificação/Aprovação (NAVA),integracao-projetoisp,-,06/06/2025 17:26,06/06/2025 17:28,-,0.0 dias,-,-,-,-,2025-06-06 17:26:00,
1601462,Enviado para o RM (Integração),integracao-projetoisp,-,06/06/2025 17:28,06/06/2025 17:28,-,0.0 dias,-,-,-,-,2025-06-06 17:28:00,
1601462,Contrato Ativo,integracao-projetoisp,-,06/06/2025 17:28,-,-,-,-,-,-,-,2025-06-06 17:28:00,
1601464,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:42,01/04/2025 05:03,-,0.26 dias,-,-,-,-,2025-03-31 22:42:00,
1601464,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 05:03,01/04/2025 05:04,-,0.0 dias,-,-,-,-,2025-04-01 05:03:00,
1601464,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 05:04,-,-,-,-,-,-,-,2025-04-01 05:04:00,
1601466,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:42,01/04/2025 05:04,-,0.27 dias,-,-,-,-,2025-03-31 22:42:00,
1601466,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 05:04,01/04/2025 05:04,-,0.0 dias,-,-,-,-,2025-04-01 05:04:00,
1601466,Erro de Importação,carlos@zapform.com.br,-,01/04/2025 05:04,01/04/2025 11:54,-,0.28 dias,-,-,-,-,2025-04-01 05:04:00,
1601466,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,01/04/2025 11:54,01/04/2025 18:06,-,0.26 dias,-,-,-,-,2025-04-01 11:54:00,
1601466,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 18:06,01/04/2025 18:07,-,0.0 dias,-,-,-,-,2025-04-01 18:06:00,
1601466,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 18:07,02/04/2025 16:45,-,0.94 dias,-,-,-,-,2025-04-01 18:07:00,
1601466,Aguardando Verificação/Aprovação (NAVA),carlos@zapform.com.br,-,02/04/2025 16:45,03/04/2025 16:38,-,0.99 dias,-,-,-,-,2025-04-02 16:45:00,
1601466,Enviado para o RM (Integração),carlos@zapform.com.br,-,03/04/2025 16:38,03/04/2025 16:39,-,0.0 dias,-,-,-,-,2025-04-03 16:38:00,
1601466,Contrato Ativo,carlos@zapform.com.br,-,03/04/2025 16:39,-,-,-,-,-,-,-,2025-04-03 16:39:00,
1601468,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:42,01/04/2025 05:04,-,0.27 dias,-,-,-,-,2025-03-31 22:42:00,
1601468,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 05:04,01/04/2025 05:05,-,0.0 dias,-,-,-,-,2025-04-01 05:04:00,
1601468,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 05:05,-,-,-,-,-,-,-,2025-04-01 05:05:00,
1601470,Aguardando Verificação/Aprovação (NAVA),-,-,31/03/2025 22:43,01/04/2025 05:05,-,0.27 dias,-,-,-,-,2025-03-31 22:43:00,
1601470,Enviado para o RM (Integração),carlos@zapform.com.br,-,01/04/2025 05:05,01/04/2025 05:06,-,0.0 dias,-,-,-,-,2025-04-01 05:05:00,
1601470,Contrato Ativo,carlos@zapform.com.br,-,01/04/2025 05:06,14/04/2025 14:19,-,13.38 dias,-,-,-,-,2025-04-01 05:06:00,
