ID do Card,Responsável,Whatsapp Nome Fornecedor,Whatsapp Número Fornecedor,Status,Data de Criação,Última Alteração,Etiquetas,Prioridade,Nome Card,Período do contrato (Meses),Dias antes do vencimento para receber fatura,Valor,Dia de vencimento,Meio de pagamento,Designação,Data de início do contrato,Cobranças avulsas,Link da card na Viabilidade,Card ID na Viabilidade,Unnamed: 20,Unnamed: 21,Unnamed: 22,
1601503,Jurídico,C & M TELECOMUNICACOES LTDA,556384941778,Contrato Ativo,01/04/2025,01/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COBRE - SITIO NOVO DO TOCANTINS - TO - BANCO DO BRASIL SA,12,10,100,25,Boleto Bancário,SVO5010016,14/11/2024,[],https://app.zapform.com.br/c/726/workflow/1274298,1274298,-,,,
1601504,Jurídico,BJFIBRA,558981520876,Contrato Ativo,01/04/2025,01/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MPU - IP DEDICADO /32 - MINISTERIO PUBLICO DA UNIAO - BOM JESUS,12,10,250,25,Boleto Bancário,BOM5013362,03/01/2025,[],https://app.zapform.com.br/c/726/workflow/1315851,1315851,-,,,
1601505,Jurídico,NET DRP SERVICOS DE INTERNET LTDA,553298551331,Contrato Ativo,01/04/2025,01/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - CRESSOL - IP DEDICADO /32 - BRAULIR - FERVEDOURO - MG,12,10,400,25,Boleto Bancário,FERV5010442,18/12/2024,[],https://app.zapform.com.br/c/726/workflow/1274158,1274158,-,,,
1601506,Jurídico,CRISTAL TELECOM,557388135682,Contrato Ativo,01/04/2025,01/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE - UBAIRA - BA - BANCO BRADESCO S.A.,12,10,160,10,Boleto Bancário,UBR5010644,25/11/2024,[],https://app.zapform.com.br/c/726/workflow/1272862,1272862,-,,,
1601507,Jurídico,INNOVA TECNOLOGIA E SERVICOS LTDA,551633419141,Contrato Ativo,01/04/2025,03/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - L356 - SHC JAU,12,10,"599,9",25,Boleto Bancário,JAU5010226,21/10/2024,[],https://app.zapform.com.br/c/726/workflow/1274693,1274693,-,,,
1601508,Jurídico,LION TELECOM,559784546881,Contrato Ativo,01/04/2025,28/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1564 - LÁBREA,12,10,650,25,Boleto Bancário,LEA5010181,19/04/2024,[],https://app.zapform.com.br/c/726/workflow/1279809,1279809,-,,,
1601509,Jurídico,WANTEL,557599988936,Contrato Ativo,01/04/2025,01/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COBRE - ITABERABA - BA - COMPANHIA NACIONAL DE ABASTECIMENTO CONAB,12,10,300,25,Boleto Bancário,IEB5015358,11/11/2024,[],https://app.zapform.com.br/c/726/workflow/1274276,1274276,-,,,
1601510,Jurídico,IMAX SOLUCOES EM SERVICOS LTDA,559881736397,Cancelado,01/04/2025,03/07/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE - SANTA LUZIA - MA - BANCO BRADESCO S.A.,12,10,250,15,Boleto Bancário,SUA5013179,08/01/2025,[],https://app.zapform.com.br/c/726/workflow/1272853,1272853,-,,,
1601511,Jurídico,NEW NET PROVEDOR DE INTERNET LTDA,558198781888,Contrato Ativo,01/04/2025,01/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - BB - IP DEDICADO /32 - BANCO DO BRASIL SA - MACHADOS,12,10,152,25,Boleto Bancário,MHO5010441,04/12/2024,[],https://app.zapform.com.br/c/726/workflow/1279834,1279834,-,,,
1601512,Jurídico,LOTUS TELECOMUNICACOES E SERVICOS LTDA,557583546050,Contrato Ativo,01/04/2025,03/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE - CRISOPOLIS - BA - BANCO BRADESCO S.A.,12,10,"229,9",20,Boleto Bancário,CSK5010358,02/01/2025,[],https://app.zapform.com.br/c/726/workflow/1274752,1274752,-,,,
1601513,Jurídico,VLM MACAUBAS LTDA,557799992223,Contrato Ativo,01/04/2025,01/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE - MACAUBAS - BA - BANCO BRADESCO S.A.,12,10,200,25,Boleto Bancário,MCB5011117,25/02/2025,[],https://app.zapform.com.br/c/726/workflow/1274759,1274759,-,,,
1601514,Jurídico,BVNET PROVEDOR DE INTERNET LTDA,555195188050,Contrato Ativo,01/04/2025,01/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - BB - IP DEDICADO /32 - BANCO DO BRASIL SA - ILOPOLIS,12,10,109,11,Boleto Bancário,ILP5010011,11/11/2024,[],https://app.zapform.com.br/c/726/workflow/1272920,1272920,-,,,
1601515,Jurídico,NI ONLINE,557788144110,Contrato Ativo,01/04/2025,01/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COBRE - PRESIDENTE JANIO QUADROS - BA - SECRETARIA DA EDUCACAOSEC,12,10,250,25,Boleto Bancário,PJQ5010337,28/01/2025,[],https://app.zapform.com.br/c/726/workflow/1288115,1288115,-,,,
1601516,Jurídico,INDAGRAF TELECOM LTDA,558001400800,Contrato Ativo,01/04/2025,03/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COBRE - SANTA ROSA DA SERRA - MG - COOPERATIVA DE CREDITO CREDIAGRO LTDA. SICOOB CREDIAGR,12,10,"159,9",15,Boleto Bancário,SNW5010181,11/12/2024,[],https://app.zapform.com.br/c/726/workflow/1288106,1288106,-,,,
1601517,Jurídico,ELO NET &,553299465566,Contrato Ativo,01/04/2025,01/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COBRE - ROCHEDO DE MINAS - MG - COOPERATIVA DE CREDITO CREDIMATA LTDA. SICOOB CREDIMAT,12,10,230,25,Boleto Bancário,REN5010281,15/01/2025,[],https://app.zapform.com.br/c/726/workflow/1288107,1288107,-,,,
1601518,Jurídico,NETSET,556799479678,Contrato Ativo,01/04/2025,20/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE LT1 - SETE QUEDAS - MS - POLICIA MILITAR DO ESTADO DE MS,12,10,150,25,Boleto Bancário,STQ5010033,03/02/2025,[],https://app.zapform.com.br/c/726/workflow/1549865,1549865,-,,,
1601519,Jurídico,NEONETPORTO/BORGES E ALEXANDRE & CIA LTDA,556599906464,Contrato Ativo,01/04/2025,01/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COBRE - PORTO ESPERIDIAO - MT - AGUAS DE PORTO ESPERIDIAO SANEAMENTO E DISTRIBUICAO LT,12,10,120,15,Boleto Bancário,PTP5010067,13/01/2025,[],https://app.zapform.com.br/c/726/workflow/1279856,1279856,-,,,
1601520,Jurídico,COPREL,555492667065,Cancelado,01/04/2025,30/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - EXPODIRETO COTRIJAL 2025 - - EXPODIRETO COTRIJAL 2025,12,10,1618,21,Boleto Bancário,NMT5010055,20/02/2025,[],https://app.zapform.com.br/c/726/workflow/1493106,1493106,-,,,
1601521,Jurídico,JR TELECON,558000313150,Contrato Ativo,01/04/2025,03/04/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - MIG COBRE - SOBRADINHO - BA - BANCO BRADESCO S.A.,12,10,"319,9",25,Boleto Bancário,SHB5011080,24/12/2024,[],https://app.zapform.com.br/c/726/workflow/1274769,1274769,-,,,
1757194,Jurídico,SERCOMTEL,554399915080,Contrato Ativo,05/06/2025,28/07/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - COCAMAR - IP DEDICADO /30 - CAMBE MAQUINAS,24,10,"675,00",3,Boleto Bancário,CAB5010105,31/03/2025,"[{' Cobrança avulsa': 1, '01 - Dias antes do vencimento': 10, '02 - Valor': 750, '03 - Data de vencimento': '03/05/2025', '04 - Meio de pagamento': 'OptionList;1;Boleto Bancário;Cartão de Crédito;Transferência Bancária;PIX', '05 - Designação': 'CAB5010105'}]",https://app.zapform.com.br/c/726/workflow/1275661,1275661,-,,,
1740824,Jurídico,TCF - TELECOMUNICACOES CAMPO FLORIDO LTDA,49032695000182,Contrato Ativo,28/05/2025,15/07/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - ITAÚ - LOTE 356 - 5111 - CAMPO FLORIDO MG - CFO5010055,12,10,"21,73",28,Boleto Bancário,CFO5010055,28/02/2023,[],https://app.zapform.com.br/c/726/workflow/1618893,1618893,-,,,
1740848,Jurídico,TCF - TELECOMUNICACOES CAMPO FLORIDO LTDA,49019101000101,Contrato Ativo,28/05/2025,28/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - ITAÚ - LOTE 356 - 5111 - CAMPO FLORIDO MG - CFO5010055,10,10,"9,66",28,Boleto Bancário,CFO5010055,28/02/2023,[],https://app.zapform.com.br/c/726/workflow/1618893,1618893,-,,,
1740869,Jurídico,TCF - TELECOMUNICACOES CAMPO FLORIDO LTDA,553433213004,Contrato Ativo,28/05/2025,28/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - ITAÚ - LOTE 356 - 5111 - CAMPO FLORIDO MG - CFO5010055,10,10,"21,72",28,Boleto Bancário,CFO5010055,28/02/2023,[],https://app.zapform.com.br/c/726/workflow/1618893,1618893,-,,,
1749156,Jurídico,MFM TECNOLOGIA DE PROVEDOR DE INTERNET LTDA,43035850000138,Cancelado,31/05/2025,31/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1244 - GOIANESIA - GNE5010058,12,10,"119,9",25,Boleto Bancário,GNE5010058,25/07/2024,[],https://app.zapform.com.br/c/726/workflow/1619638,1619638,-,,,
1364207,Jurídico,ZAPFORM - DEV,5512997850097,Cancelado,10/12/2024,10/12/2024,-,Sem prioridade,-,-,-,-,-,-,-,-,-,-,-,-,,,
1347831,Jurídico,ZAPFORM - DEV,5512997850097,Cancelado,02/12/2024,25/02/2025,-,Sem prioridade,-,-,-,-,-,-,-,-,-,-,-,-,,,
1733048,Jurídico,SIM INTERNET LTDA,556392321210,Cancelado,22/05/2025,22/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - Evento Agrotins 2025 - - BANDA LARGA - Feira Agrotecnológica - Agrotins 202,1,10,1500,10,Boleto Bancário,PMJ5010634,09/05/2025,[],https://app.zapform.com.br/c/726/workflow/1647895,1647895,-,,,
1544653,Jurídico,Alexandre Guerreiro,554187780165,Cancelado,06/03/2025,06/03/2025,-,Sem prioridade,-,3,10,100,10,Boleto Bancário,-,-,[],https://app.zapform.com.br/c/726/workflow/1533532,1533532,-,,,
1733109,Jurídico,SIM INTERNET LTDA,556392321210,Cancelado,22/05/2025,22/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - Evento Agrotins 2025 - - BANDA LARGA - Feira Agrotecnológica - Agrotins 202,1,10,1500,10,Boleto Bancário,PMJ5010634,09/05/2025,[],https://app.zapform.com.br/c/726/workflow/1647895,1647895,-,,,
1643046,Jurídico,DAMIAO GOMES VICENTE,558491799799,Contrato Ativo,11/04/2025,11/04/2025,-,Sem prioridade,PLANO DE AÇÃO - BLOQUEIO/SUPPLY 68 CASOS - CLIENTE OI: BRADESCO - AG GOIANINHA - DESIGNAÇÃO OI: GOH5011403,12,10,"249,90",25,Boleto Bancário,GOH5011403,25/11/2022,[],https://app.zapform.com.br/c/726/workflow/1643045,1643045,-,,,
1643048,Jurídico,DAMIAO GOMES VICENTE,558491799799,Contrato Ativo,11/04/2025,10/05/2025,-,Sem prioridade,PLANO DE AÇÃO - BLOQUEIO/SUPPLY 68 CASOS - CLIENTE OI: BRADESCO - AG GOIANINHA - DESIGNAÇÃO OI: CGM5011053,12,10,"250,09",25,Boleto Bancário,CGM5011053,25/11/2022,[],https://app.zapform.com.br/c/726/workflow/1643047,1643047,-,,,
1798754,Jurídico,OQUEI TECNOLOGIA,551732659507,Contrato Ativo,27/06/2025,27/06/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - L276 - SHC PRACA - SRR5011503,12,10,"42,97",10,Boleto Bancário,SRR5011503,08/08/2024,[],https://app.zapform.com.br/c/726/workflow/1775059,1775059,-,,,
1544922,Jurídico,Alexandre Guerreiro,554187780165,Cancelado,06/03/2025,06/03/2025,-,Sem prioridade,-,3,13,34,6,Cartão de Crédito,design teste,-,[],https://app.zapform.com.br/c/726/workflow/1533785,1533785,-,,,
1544928,Jurídico,Alexandre Guerreiro,554187780165,Cancelado,06/03/2025,06/03/2025,-,Sem prioridade,-,3,13,34,6,Cartão de Crédito,design teste,-,[],https://app.zapform.com.br/c/726/workflow/1533785,1533785,-,,,
1700582,Jurídico,EMEX TELECOMUNICAÇÕES DO BRASIL LTDA,12045633000103,Contrato Ativo,05/05/2025,05/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - L594 - SHC PIRATAS EXPRESS - ARS1995228 - 12.045.633/0001-03,12,10,"50,4",15,Boleto Bancário,ARS1995228,18/07/2024,[],https://app.zapform.com.br/c/726/workflow/1700580,1700580,-,,,
1544938,Jurídico,Alexandre Guerreiro,554187780165,Cancelado,06/03/2025,06/03/2025,-,Sem prioridade,-,3,13,34,6,Cartão de Crédito,design teste,-,"[{'01 - Dias antes do vencimento': 3, '02 - Valor': 24, '03 - Data de vencimento': '28/03/2025', '04 - Meio de pagamento': 'OptionList;4;Boleto Bancário;Cartão de Crédito;Transferência Bancária;PIX', '05 - Designação': 'design avulsa'}]",https://app.zapform.com.br/c/726/workflow/1533785,1533785,-,,,
1700589,Jurídico,CSTELECOM TAIS MARQUES CERENTINI EIRELE ME,555596163125,Contrato Ativo,05/05/2025,04/06/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 123 - Cachoeira do Sul - CCR5010070 - 10.241.455/0001-52,12,10,"128,74",15,Boleto Bancário,CCR5010070,11/10/2021,[],https://app.zapform.com.br/c/726/workflow/1700588,1700588,-,,,
1544941,Jurídico,Alexandre Guerreiro,554187780165,Cancelado,06/03/2025,06/03/2025,-,Sem prioridade,-,3,13,34,6,Cartão de Crédito,design teste,-,"[{' Cobrança': 1, '01 - Dias antes do vencimento': 3, '02 - Valor': 24, '03 - Data de vencimento': '28/03/2025', '04 - Meio de pagamento': 'OptionList;4;Boleto Bancário;Cartão de Crédito;Transferência Bancária;PIX', '05 - Designação': 'design avulsa'}]",https://app.zapform.com.br/c/726/workflow/1533785,1533785,-,,,
1700591,Jurídico,CST CERENTINI SOLUÇÕES EM TECNOLOGIA E TRANSMISSÃO DE DADOS LTDA,52883684000110,Contrato Ativo,05/05/2025,06/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 123 - Cachoeira do Sul - CCR5010070 - 52.883.684/0001-10,12,10,"13,95",15,Boleto Bancário,CCR5010070,11/10/2021,[],https://app.zapform.com.br/c/726/workflow/1700590,1700590,-,,,
1544943,Jurídico,Alexandre Guerreiro,554187780165,Cancelado,06/03/2025,06/03/2025,-,Sem prioridade,TESTE SISTEMA ZAPFORM - PEDIDO DE CONEXÃO NOVA - BRADESCO - 3G/4G AQUÁRIO - Ponto A: DA RELAÇÃO,3,13,34,6,Cartão de Crédito,design teste,-,"[{' Cobrança': 1, '01 - Dias antes do vencimento': 3, '02 - Valor': 24, '03 - Data de vencimento': '28/03/2025', '04 - Meio de pagamento': 'OptionList;4;Boleto Bancário;Cartão de Crédito;Transferência Bancária;PIX', '05 - Designação': 'design avulsa'}]",https://app.zapform.com.br/c/726/workflow/1533785,1533785,-,,,
1700593,Jurídico,CST CERENTINI SOLUÇÕES EM TECNOLOGIA E TRANSMISSÃO DE DADOS LTDA,52884131000182,Cancelado,05/05/2025,04/06/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 123 - Cachoeira do Sul - CCR5010070 - 52.884.131/0001-82,12,10,"105,48",15,Boleto Bancário,CCR5010070,11/10/2021,[],https://app.zapform.com.br/c/726/workflow/1700592,1700592,-,,,
1700595,Jurídico,D T PROVEDOR DE INTERNET LTDA,555532425752,Cancelado,05/05/2025,10/06/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 427 - Cambará Do Sul - CLW5010015 - 24.915.251/0001-64,12,10,28,15,Boleto Bancário,CLW5010015,15/01/2023,[],https://app.zapform.com.br/c/726/workflow/1700594,1700594,-,,,
1700598,Jurídico,LINKS INFORMATICA E TELECOM LTDA,557799445476,Contratos Encerrados,05/05/2025,26/06/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 427 - Cambará Do Sul - CLW5010015 - 51.544.936/0001-14,12,10,"16,79",15,Boleto Bancário,CLW5010015,15/01/2023,[],https://app.zapform.com.br/c/726/workflow/1700596,1700596,-,,,
1544953,Jurídico,Alexandre Guerreiro,554187780165,Cancelado,06/03/2025,14/03/2025,-,Sem prioridade,"TESTE SISTEMA ZAPFORM - PEDIDO DE CONEXÃO NOVA - BRADESCO - 3G/4G AQUÁRIO - Ponto A: DA RELAÇÃO
",3,13,34,6,Cartão de Crédito,design teste,-,"[{' Cobrança avulsa': 1, '01 - Dias antes do vencimento': 3, '02 - Valor': 24, '03 - Data de vencimento': '28/03/2025', '04 - Meio de pagamento': 'OptionList;4;Boleto Bancário;Cartão de Crédito;Transferência Bancária;PIX', '05 - Designação': 'design avulsa'}]",https://app.zapform.com.br/c/726/workflow/1533785,1533785,-,,,
1700603,Jurídico,LINK SPEED PROVEDOR DE INTERNET LTDA,555499788814,Contratos Encerrados,05/05/2025,26/06/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - QUERO-QUERO - LOJA 427 - Cambará Do Sul - CLW5010015 - 51.546.578/0001-89,12,10,"39,20",15,Boleto Bancário,CLW5010015,15/01/2023,[],https://app.zapform.com.br/c/726/workflow/1700600,1700600,-,,,
1700610,Jurídico,BRASILNET TELECOMUNICACOES DO PARANA LTDA,15687524000170,Contrato Ativo,05/05/2025,30/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - LOJA 570 - CORNÉLIO PROCÓPIO - CPP5010023 - 15.687.524/0001-70,10,10,"112,08",25,Boleto Bancário,CPP5010023,-,[],https://app.zapform.com.br/c/726/workflow/1700608,1700608,-,,,
1700612,Jurídico,VOA TELECOMUNICACOES LTDA,40951121000170,Cancelado,05/05/2025,14/07/2025,-,Sem prioridade,"PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - LOJA 580 - CAPELA DO SANTANA - LINK TITULAR - CQN5010011 - 40.951,121/0001-70",12,10,"55,96",25,Boleto Bancário,CQN5010011,-,[],https://app.zapform.com.br/c/726/workflow/1700611,1700611,-,,,
1700614,Jurídico,NET VALE LTDA,09460884000131,Contrato Ativo,05/05/2025,06/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA -ITAÚ - ENTRE FOLHAS MG - LINK BACKUP - ENFO5010353 - 09.460.884/0001-31,12,10,"110,14",20,Boleto Bancário,ENFO5010353,09/12/2022,[],https://app.zapform.com.br/c/726/workflow/1700613,1700613,-,,,
1700619,Jurídico,RAZAOINFO INTERNET LTDA,05740315000199,Aguardando Verificação/Aprovação (NAVA),05/05/2025,07/08/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - UNICRED - IP DEDICADO - ERECHIM - ERE5010110 - 05.740.315/0001-99,7,10,"132,48",15,Boleto Bancário,ERE5010110,24/05/2024,[],https://app.zapform.com.br/c/726/workflow/1700616,1700616,-,,,
1700622,Jurídico,NETFIBRA TELECOMUNICACOES LTDA,38181755000102,Contrato Ativo,05/05/2025,06/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - BANDA LARGA / IP DEDICADO - LOJA 640 - IMBAÚ/PR - IZU5010018 - 38.181.755/0001-02,12,10,"95,99",20,Boleto Bancário,IZU5010018,22/04/2024,[],https://app.zapform.com.br/c/726/workflow/1700620,1700620,-,,,
1700625,Jurídico,PROXXIMA TELECOMUNICACOES S.A.,40120343000104,Contratos Encerrados,05/05/2025,10/06/2025,-,Sem prioridade,WI-FI - AG LAJEDO - PE - lista dos 152 links Bradesco - LJD5011552 - 40.120.343/0001-04,12,10,"19,9",15,Boleto Bancário,LJD5011552,15/09/2023,[],https://app.zapform.com.br/c/726/workflow/1700624,1700624,-,,,
1700627,Jurídico,ALLREDE TELECOM LTDAMATRIZ,34983842000122,Contrato Ativo,05/05/2025,06/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA - BRADESCO - PROJETO 368 - AG JARDIM INGÁ - LZA5010078 - 34.983.842/0001-22,12,10,"35,7",15,Boleto Bancário,LZA5010078,22/07/2022,[],https://app.zapform.com.br/c/726/workflow/1700626,1700626,-,,,
1700629,Jurídico,RW TELECOMUNICACOES E SERVICOS LTDA,24049071000147,Contrato Ativo,05/05/2025,07/07/2025,-,Sem prioridade,WI-FI - AG LUIS EDUARDO MAGALHAES CENTRO - lista dos 152 links Bradesco - MIOO5038427 - 24.049.071/000147,12,10,"10,00",15,Boleto Bancário,MIOO5038427,15/10/2023,[],https://app.zapform.com.br/c/726/workflow/1700628,1700628,-,,,
1700633,Jurídico,RW TELECOMUNICACOES E SERVICOS LTDA,51785083000102,Contrato Ativo,05/05/2025,06/05/2025,-,Sem prioridade,WI-FI - AG LUIS EDUARDO MAGALHAES CENTRO - lista dos 152 links Bradesco - MIOO5038427 - 51.785.083/000102,12,10,"135,9",15,Boleto Bancário,MIOO5038427,15/10/2023,[],https://app.zapform.com.br/c/726/workflow/1700631,1700631,-,,,
1700637,Jurídico,FLIX BR TELECOM LTDA,38006436000160,Contrato Ativo,05/05/2025,06/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - L491 - SHC PÁTIO PINDA - PBA5010185 - 38.006.436/0001-60,12,10,"59,94",10,Boleto Bancário,PBA5010185,26/07/2024,[],https://app.zapform.com.br/c/726/workflow/1700636,1700636,-,,,
1700640,Jurídico,MOTTANET TISERVICOS DE TECNOLOGIA DA INFORMACAO LTDA,08832050000147,Contrato Ativo,05/05/2025,06/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO - QUERO - LOJA 566 - PIRAÍ DO SUL - LINK TITULAR - PIS5010016 - 08.832.050/000147,12,10,"26,98",25,Boleto Bancário,PIS5010016,25/05/2022,[],https://app.zapform.com.br/c/726/workflow/1700638,1700638,-,,,
1700645,Jurídico,MOTTANET TISERVICOS DE TECNOLOGIA DA INFORMACAO LTDA,35729149000190,Contrato Ativo,05/05/2025,06/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO - QUERO - LOJA 566 - PIRAÍ DO SUL - LINK TITULAR - PIS5010016 - 35.729.149/000190,12,10,"180,94",25,Boleto Bancário,PIS5010016,25/05/2022,[],https://app.zapform.com.br/c/726/workflow/1700643,1700643,-,,,
1700649,Jurídico,CARRILHO E MORAES COMUNICACAO MULTIMIDIA EIRELI,20789955000187,Contrato Ativo,05/05/2025,06/05/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AZUL LINHAS AEREAS - AEROPORTO DE PRESIDENTE PRUDENTE - PPE5010900 - 20.789.955/000187,12,10,"288,6",20,Boleto Bancário,PPE5010900,20/06/2022,[],https://app.zapform.com.br/c/726/workflow/1700647,1700647,-,,,
1700655,Jurídico,ROS TELECOM COMUNICACOES LTDA,09050825000195,Contrato Ativo,05/05/2025,15/07/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO QUERO - LOJA 547 - PIRAPOZINHO - BKP - PPZ5010025 - 09.050.825/0001-95,8,10,"129,90",25,Boleto Bancário,PPZ5010025,25/05/2024,[],https://app.zapform.com.br/c/726/workflow/1700652,1700652,-,,,
1700658,Jurídico,TV CABO DE PRESIDENTE VENCESLAU EIRELI,53308540000101,Enviado para o RM (Integração),05/05/2025,06/06/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - LOJA 578 - PRESIDENTE VENCESLAU - LINK BACKUP - PVL5010039 - 53.308.540/0001-01,9,10,"96,23",20,Boleto Bancário,PVL5010039,02/08/2022,[],https://app.zapform.com.br/c/726/workflow/1700657,1700657,-,,,
1700662,Jurídico,ROLIM NET SERVICOS & INTERNET LTDA,09337446000180,Contrato Ativo,05/05/2025,25/06/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - ITAÚ - LOTE 59 - 8822 - ROLIM DE MOURA - RMM5010064 - 09.337.446/0001-80,12,10,"93,94",25,Boleto Bancário,RMM5010064,29/12/2022,[],https://app.zapform.com.br/c/726/workflow/1700660,1700660,-,,,
1700666,Jurídico,ALLREDE TELECOM LTDA,40082376000107,Contrato Ativo,05/05/2025,06/05/2025,-,Sem prioridade,Data de ativação anterior a utilização do Trello - RVD5010136 -  40.082.376/0001-07,12,10,"40,5",25,Boleto Bancário,RVD5010136,17/12/2021,[],https://app.zapform.com.br/c/726/workflow/1700664,1700664,-,,,
1700669,Jurídico,TOPNET NOME ATENDENTE,54633085000174,Cancelado,05/05/2025,03/06/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1250 - SHC SAO BERNARDO PLAZA SHOPPING - SBO5011929 - 54.633.085/0001-74,12,10,23,25,Boleto Bancário,SBO5011929,16/04/2024,[],https://app.zapform.com.br/c/726/workflow/1700667,1700667,-,,,
1758014,Jurídico,I NET CONECT,558598522396,Contrato Ativo,05/06/2025,05/06/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - PAB CSP - COMPANHIA SIDERÚRGICA DO PECÉM - PECE5050852,12,10,"200,00",15,Boleto Bancário,PECE5050852,14/12/2021,[],https://app.zapform.com.br/c/726/workflow/1632378,1632378,-,,,
1700673,Jurídico,TOPNET NOME ATENDENTE,54642092000132,Contratos Encerrados,05/05/2025,23/07/2025,-,Sem prioridade,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1250 - SHC SAO BERNARDO PLAZA SHOPPING - SBO5011929 - 54.642.092/0001-32,12,10,"249,99",25,Boleto Bancário,SBO5011929,16/04/2024,[],https://app.zapform.com.br/c/726/workflow/1700671,1700671,-,,,
1700678,Jurídico,MOTTANET TISERVICOS DE TECNOLOGIA DA INFORMACAO LTDA,08832050000147,Contrato Ativo,05/05/2025,31/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA ITAÚ - SENGES PR                - SGX5010012 - 08.832.050/000147,10,10,"20,23",25,Boleto Bancário,SGX5010012,25/09/2021,[],https://app.zapform.com.br/c/726/workflow/1700676,1700676,-,,,
1700682,Jurídico,MOTTANET TISERVICOS DE TECNOLOGIA DA INFORMACAO LTDA,35729149000190,Contrato Ativo,05/05/2025,31/05/2025,-,Sem prioridade,PEDIDO CONEXÃO NOVA ITAÚ - SENGES PR                - SGX5010012 - 35.729.149/000190,12,10,"80,95",25,Boleto Bancário,SGX5010012,25/09/2021,[],https://app.zapform.com.br/c/726/workflow/1700681,1700681,-,,,
1340234,Jurídico,ZAPFORM - DEV,5512997850097,Cancelado,26/11/2024,27/11/2024,-,Sem prioridade,-,-,-,-,-,-,-,-,-,-,-,-,,,
